date,GrammarlyAI_global_users,GrammarlyAI_revenue_usd,GrammarlyAI_market_share_pct,DeepL_global_users,DeepL_revenue_usd,DeepL_market_share_pct,CopyAI_global_users,CopyAI_revenue_usd,CopyAI_market_share_pct,JasperAI_global_users,JasperAI_revenue_usd,JasperAI_market_share_pct,GitHubCopilot_global_users,GitHubCopilot_revenue_usd,GitHubCopilot_market_share_pct,Midjourney_global_users,Midjourney_revenue_usd,Midjourney_market_share_pct,StableDiffusion_global_users,StableDiffusion_revenue_usd,StableDiffusion_market_share_pct,ChatGPT_global_users,ChatGPT_revenue_usd,ChatGPT_market_share_pct,Claude_global_users,Claude_revenue_usd,Claude_market_share_pct,ERNIE_global_users,ERNIE_revenue_usd,ERNIE_market_share_pct,Tongyi_users,Tongyi_revenue_usd,Tongyi_market_share_pct,DeepSeek_global_users,DeepSeek_revenue_usd,DeepSeek_market_share_pct,Grok_global_users,Grok_revenue_usd,Grok_market_share_pct,Gemini_global_users,Gemini_revenue_usd,Gemini_market_share_pct,Perplexity_global_users,Perplexity_revenue_usd,Perplexity_market_share_pct,total_users
9/25/2017,256195766,5950502.36,97.6143,6886733,145432.24,2.3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304796730
9/26/2017,255345326,5969647.32,97.6307,6644307,144873.26,2.3693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305726029
9/27/2017,272893681,5881488,97.6059,6550846,144261.5,2.3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301287475
9/28/2017,269310835,5755260.5,97.5192,6437157,146409.56,2.4808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295083503
9/29/2017,278620362,6034099.32,97.5473,6767491,151721.56,2.4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309291044
9/30/2017,269506845,5959237.4,97.564,6699812,148791.22,2.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305401431
10/1/2017,270214143,5994478.56,97.4614,7100883,156138.7,2.5386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307530863
10/2/2017,281613044,5937951.24,97.4437,7399040,155771.68,2.5563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304686146
10/3/2017,275971659,5978156.78,97.4582,6921809,155917.52,2.5418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306703715
10/4/2017,259628989,5805592.28,97.3501,7119277,158028.46,2.6499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298181037
10/5/2017,261366042,5922833.96,97.3896,6754033,158755.1,2.6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304079453
10/6/2017,261083453,5790767.46,97.2104,7892524,166174.94,2.7896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297847120
10/7/2017,257741120,5849387.72,97.2318,7094696,166533.7,2.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300796071
10/8/2017,261203463,5917117.36,97.3188,7306394,163017.54,2.6812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304006745
10/9/2017,250874380,5874507.52,97.1672,7384465,171265.46,2.8328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302288649
10/10/2017,255914785,5912362.52,97.2092,7465424,169737.8,2.7908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304105016
10/11/2017,258731069,5995940.62,97.1423,7555762,176385.04,2.8577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308616283
10/12/2017,276998014,5864969.74,97.0592,8379907,177702.9,2.9408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302133632
10/13/2017,257531414,5793547.86,96.9861,8023072,180040.36,3.0139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298679411
10/14/2017,269679945,5810959.54,96.9873,7703056,180502.32,3.0127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299573093
10/15/2017,254295711,5927157.14,96.9963,8208396,183549.92,3.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305535353
10/16/2017,251614862,5837258.46,97.0464,7967004,177654.24,2.9536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300745635
10/17/2017,262177859,5953356.4,96.9326,8354689,188391.54,3.0674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307087397
10/18/2017,256016203,5992993.76,96.9811,8172540,186554.2,3.0189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308977398
10/19/2017,261622835,5887927.08,96.9042,8166411,188102.16,3.0958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303801462
10/20/2017,266280548,6057593.34,96.8241,9215683,198692.22,3.1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312814278
10/21/2017,280489643,5918713.34,96.6775,9509132,203408.26,3.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306106080
10/22/2017,267516542,5935299.76,96.6715,9418439,204356.92,3.3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306982834
10/23/2017,270833286,5952302.36,96.6824,9065309,204247.68,3.3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307827502
10/24/2017,257104278,5882302.44,96.7029,9509846,200554.98,3.2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304142871
10/25/2017,263293519,6022072.62,96.6786,8859085,206886.98,3.3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311447980
10/26/2017,263191016,5901581.78,96.5902,9745836,208334.78,3.4098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305495828
10/27/2017,254681926,5802692.94,96.4882,9852268,211196.6,3.5118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300694477
10/28/2017,257035187,5786949.76,96.3977,9650395,216255.94,3.6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300160285
10/29/2017,288836764,6191345.48,96.5321,9948743,222423.6,3.4679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320688454
10/30/2017,257558916,5977944.18,96.4825,9687767,217940.46,3.5175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309794232
10/31/2017,262557483,6041567.26,96.395,10572609,225942.74,3.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313375500
11/1/2017,279163897,5979825.96,96.3485,10754699,226628.64,3.6515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310322730
11/2/2017,249287412,5860765.14,96.1136,10798681,236984.44,3.8864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304887479
11/3/2017,259204043,5835476.94,96.2813,10386945,225386.18,3.7187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303043156
11/4/2017,270462586,5923662.6,96.0505,10902236,243576.5,3.9495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308361955
11/5/2017,275996737,6119253.64,96.2994,10226570,235153.9,3.7006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317720377
11/6/2017,258946590,5904599.96,96.047,11425332,243015.78,3.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307380787
11/7/2017,277516792,5911720.44,95.8772,11464826,254207.16,4.1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308296380
11/8/2017,251326445,5812780.14,95.9179,11042519,247382.32,4.0821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303008123
11/9/2017,269261869,5945540.06,95.9511,11244044,250889.06,4.0489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309821456
11/10/2017,266044907,6031277.58,95.826,11885699,262708.72,4.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314699315
11/11/2017,261186772,5828750.88,95.6545,12320088,264797.94,4.3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304677441
11/12/2017,263105139,5995744.06,95.7717,11453384,264708.44,4.2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313022625
11/13/2017,269956363,6089417.94,95.884,11835679,261401.58,4.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317540976
11/14/2017,276606488,5930191.16,95.7229,12221257,264971.26,4.2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309758121
11/15/2017,273087187,6107357.16,95.6047,12151446,280780.6,4.3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319406888
11/16/2017,258137377,6068334.42,95.6297,12609355,277326.02,4.3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317283022
11/17/2017,266885961,5896320.66,95.5468,11930451,274810,4.4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308556533
11/18/2017,261258427,6015952.52,95.5214,12568001,282059.98,4.4786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314900625
11/19/2017,271065936,5963859.5,95.4992,12372222,281068.92,4.5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312246421
11/20/2017,266731627,6099930.86,95.5162,12670366,286347.7,4.4838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319313928
11/21/2017,268200927,5962366.66,95.2356,13485235,298279.42,4.7644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313032304
11/22/2017,283675365,5983925.38,95.3067,13781426,294670.5,4.6933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313929794
11/23/2017,270961624,5900900.94,95.1704,14200215,299451.3,4.8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310017612
11/24/2017,263890829,6028089.78,95.1832,13684631,305056.48,4.8168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316657313
11/25/2017,277574278,6013276.36,95.1643,13611298,305563.24,4.8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315941980
11/26/2017,284673486,6111272.06,95.1425,14616792,312011,4.8575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321164153
11/27/2017,261388616,5967029.06,95.0381,13541566,311532.92,4.9619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313928099
11/28/2017,281684816,5952586.38,94.9032,13893329,319687.62,5.0968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313613700
11/29/2017,281663146,6025526.28,94.7666,14369171,332756,5.2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317914114
11/30/2017,281264436,5967140.86,94.7697,15292798,329322.32,5.2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314823159
12/1/2017,281146158,6141518.66,94.8311,15542185,334751,5.1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323813483
12/2/2017,269350441,5907177.18,94.506,15460852,343410.26,5.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312529372
12/3/2017,261293588,6019329.9,94.6286,14878626,341676.04,5.3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318050297
12/4/2017,269025053,5669394.72,94.3804,14672453,337565.68,5.6196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300348020
12/5/2017,271689619,5985137.92,94.6004,16162156,341621.5,5.3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316337971
12/6/2017,266229158,5891178.02,94.4019,15623047,349350.04,5.5981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312026403
12/7/2017,283979082,6043508.6,94.5696,16078895,347029.28,5.4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319526894
12/8/2017,250198994,5829001.52,94.1558,15755474,361803.94,5.8442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309540273
12/9/2017,280853847,6090583.9,94.3274,17341347,366269.92,5.6726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322842691
12/10/2017,270827337,6058413.26,94.3045,16043307,365898.4,5.6955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321215583
12/11/2017,277305764,6135897.46,94.2018,16759827,377669.12,5.7982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325678329
12/12/2017,271083170,5751961.06,93.8641,17076945,376008.12,6.1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306398459
12/13/2017,272144639,5881962.84,93.9079,17040779,381578.26,6.0921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313177055
12/14/2017,263710977,5931651.3,93.7776,18155651,393579.88,6.2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316261559
12/15/2017,263169581,5950547.56,93.7284,18817393,398166.16,6.2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317435686
12/16/2017,265585166,5911527.02,93.6954,16968000,397774.14,6.3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315465058
12/17/2017,253695494,5870228.36,93.8132,16462592,387130.64,6.1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312867950
12/18/2017,273655754,6006738.74,93.6812,17225028,405156.7,6.3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320594772
12/19/2017,263278207,6010440.42,93.5832,19414927,412123.28,6.4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321128185
12/20/2017,253692300,5763011.62,93.2981,19144419,413975.86,6.7019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308849374
12/21/2017,279446099,5969010.04,93.3845,19932722,422853.4,6.6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319593172
12/22/2017,261446574,5985466.74,93.5471,19273993,412880.22,6.4529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319917348
12/23/2017,255881026,6012994.74,93.298,18708031,431937.96,6.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322246635
12/24/2017,271398135,6059288.78,93.1525,20777277,445407.88,6.8475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325234833
12/25/2017,284178516,6022807.14,93.3057,19883221,432113.36,6.6943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322746025
12/26/2017,253173808,5912330.42,93.012,19152037,444196.04,6.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317826323
12/27/2017,277956541,6059969.46,92.9605,20302305,458893.08,7.0395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325943127
12/28/2017,254322454,5966786.78,92.8595,19598939,458818.8,7.1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321280279
12/29/2017,258230341,6073891.86,92.8217,21486050,469717.9,7.1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327180488
12/30/2017,274039450,6171141.34,92.9304,21031044,469461.12,7.0696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332030123
12/31/2017,259048951,6053333.7,92.8347,21205650,467220.1,7.1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326027690
1/1/2018,256068149,5932467.04,92.6283,21800045,472124.98,7.3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320229601
1/2/2018,272797352,5913451.68,92.3203,22836863,491914.16,7.6797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320268292
1/3/2018,253548240,5947825.64,92.2774,23520168,497765.88,7.7226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322279576
1/4/2018,270282668,5854581.7,91.9175,23802612,514807.04,8.0825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318469437
1/5/2018,270512091,5953864.36,92.0759,22551252,512393.6,7.9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323312898
1/6/2018,260472474,5932386.28,92.0048,23959035,515523.56,7.9952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322395492
1/7/2018,259293689,5927523.4,91.9876,23507073,516307.62,8.0124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322191551
1/8/2018,276616512,6008676.54,91.9023,24457435,529439.28,8.0977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326905791
1/9/2018,274194571,5976197.9,91.9314,24027498,524519.48,8.0686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325035869
1/10/2018,266922977,6093386.88,91.9134,23942316,536102.64,8.0866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331474476
1/11/2018,284567740,6053845.18,91.7285,23500655,545896.66,8.2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329987092
1/12/2018,257592632,5648241.7,90.9976,24986728,558782.16,9.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310351193
1/13/2018,274957967,5971771.1,91.4235,25537087,560214.66,8.5765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326599288
1/14/2018,271555514,5806475.12,91.0129,26757902,573362.92,8.9871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318991902
1/15/2018,275868642,5986590.64,91.3869,26709779,564229.92,8.6131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327541028
1/16/2018,284867881,6009737.84,91.1861,25802361,580894.78,8.8139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329531631
